headline,url
Reporter Jenny Gold Discusses What 2012 Will Hold For Health Care,https://khn.org/news/2012-reporter-predictions-gold/
Web Reporter Christian Torres Discusses What 2012 Will Hold For Health Care,https://khn.org/news/2012-reporter-predictions-torres/
Senior Correspondent Julie Appleby Discusses What 2012 Will Hold For Health Care,https://khn.org/news/2012-reporter-predictions-appleby/
Web Reporter Sarah Barr Discusses What 2012 Will Hold For Health Care,https://khn.org/news/2012-reporter-predictions-barr/
"Today’s Headlines – December 21, 2011",https://khn.org/news/todays-headlines-december-21-2011/
Medicare:  Who Said That?,https://khn.org/news/medicare-who-said-that/
Medicare: Who Said That? The Answer Sheet,https://khn.org/news/medicare-who-said-what-answer-page/
"Senate, House Remain At Odds Over ‘Doc Fix’ Dilemma",https://khn.org/news/122011-health-on-the-hill/
Analyzing Romney’s Leadership On Health Care,https://khn.org/news/bebinger-romney-leadership-on-health-care/
"Today’s Headlines – December 20, 2011",https://khn.org/news/todays-headlines-december-20-2011/
32 ‘Pioneers’ Selected To Test New Health Care Model For Seniors,https://khn.org/news/32-pioneers-selected-to-test-new-health-care-model-for-seniors/
Generic Lipitor Now At Stores Near You,https://khn.org/news/generic-lipitor-now-at-stores-near-you/
KHN Used CMS Readmission Rates And Patients’ Income For Analysis,https://khn.org/news/readmissions-methodology/
Medicare Penalties For Readmissions Could Be A Tough Hit On Hospitals Serving The Poor,https://khn.org/news/medicare-penalties-readmissions-hospitals-serving-poor/
The Revolving Door Of Readmissions,https://khn.org/news/revolving-door-readmissions/
Interactive:  Readmission Rates And Poverty Levels For Individual Hospitals,https://khn.org/news/readmission-rate-table/
"Today’s Headlines – December 19, 2011",https://khn.org/news/todays-headlines-december-19-2011/
African American Women And The Obesity Epidemic,https://khn.org/news/african-american-obesity/
Feds Face Challenges In Launching U.S. Health Exchange,https://khn.org/news/federal-health-insurance-exchanges-2014/
"Cancer Vaccines, Top Health Stories Of The Year",https://khn.org/news/cancer-vaccines-top-health-stories-of-the-year/
HHS Gives States Flexibility On Health Law’s ‘Essential Benefits’,https://khn.org/news/essential-benefits-guidance/
Early Exit For Early Retiree Insurance Program,https://khn.org/news/early-exit-for-early-retiree-insurance-program/
"Today’s Headlines – December 16, 2011",https://khn.org/news/todays-headlines-december-16-2011/
"Gingrich Defends Record, Praises Ryan-Wyden Medicare Plan",https://khn.org/news/fox-news-gop-debate/
A Texas-Sized Medicaid Deal,https://khn.org/news/texas-medicaid-waiver-public-hospitals/
Health Costs A Key Worry For Those Nearing Retirement,https://khn.org/news/health-costs-a-key-worry-for-those-nearing-retirement/
Bloggers Take To Keyboards On Wyden-Ryan Medicare Plan,https://khn.org/news/bloggers-take-to-keyboards-on-wyden-ryan-medicare-plan/
The Ryan-Wyden Medicare Plan In The Twittersphere,https://khn.org/news/the-ryan-wyden-medicare-plan-in-the-twittersphere/
Analysis: Wyden-Ryan Plan Could Neutralize Medicare In 2012 Election,https://khn.org/news/wyden-ryan-medicare-plan/
Wyden Joins Forces With Ryan On Medicare,https://khn.org/news/wyden-joins-forces-with-ryan-on-medicare/
How Lawsuits Can Stymie Some Automatic Cuts,https://khn.org/news/california-budget-cut-triggers-lawsuit/
"Today’s Headlines – December 15, 2011",https://khn.org/news/todays-headlines-december-15-2011/
Study Suggests Readmission Rates May Reflect Broader Hospital Use,https://khn.org/news/study-suggests-readmission-rates-may-reflect-broader-hospital-use/
"HHS: 2.5 Million Young Adults Now Covered, Exceeding Projections",https://khn.org/news/hhs-2-5-million-young-adults-now-covered-exceeding-projections/
"Hospitals Try To Control Readmissions, Even When It Hurts Profits",https://khn.org/news/readmissions-at-mt-sinai/
"Today’s Headlines – December 14, 2011",https://khn.org/news/todays-headlines-december-14-2011/
"Blue Shield Of Calif., UCLA Tussle Over Rates",https://khn.org/news/blue-shield-of-calif-ucla-tussle-over-rates/
Medicare ‘Doc Fix’ Debate Shifts to Senate,https://khn.org/news/121411-health-on-the-hill/
Hospitals Adopt Drug Industry Sales Strategy,https://khn.org/news/hospitals-adopt-drug-industry-sales-strategy/
Administration Ties Medicaid Managed Care Expansion To Performance,https://khn.org/news/texas-medicaid-managed-care-expansion/
Hospitals Clash With House Republicans On Medicare Cuts,https://khn.org/news/hospitals-clash-with-house-republicans-on-medicare-cuts/
"Obama Administration Approves One Texas Health Waiver, Rejects Another",https://khn.org/news/texas-tribune-waivers/
"Today’s Headlines – December 13, 2011",https://khn.org/news/todays-headlines-december-13-2011/
Coverage Of Bariatric Surgery Is Spotty For Obese Kids,https://khn.org/news/michelle-andrews-on-bariatric-surgery-for-kids/
"Berwick: Don’t Blame Medicare, Medicaid. It’s The Delivery System",https://khn.org/news/berwick-medicare-medicaid/
"Transcript:  Donald Berwick on Medicare, Medicaid, ‘Rationing’ and Who Decides",https://khn.org/news/transcript-donald-berwick-interview/
"Today’s Headlines – December 12, 2011",https://khn.org/news/todays-headlines-december-12-2011/
"GOP Candidates Dispute Gingrich, Romney Records On Individual Mandate",https://khn.org/news/des-moines-gop-debate/
"Document: GOP Payroll Tax Bill – Summary, Text Of Health Care Sections",https://khn.org/news/document-summary-gop-tax-bill/
Fund To Help Cover Early Retirees Nearly Out of Money,https://khn.org/news/fund-to-help-cover-early-retirees-nearly-out-of-money/
Romney And Abortion Politics,https://khn.org/news/romney-and-abortion-politics/
Florida Eyeing Cuts To Medicaid,https://khn.org/news/florida-medicaid-budget-cuts/
"Today’s Headlines – December 9, 2011",https://khn.org/news/todays-headlines-december-9-2011/
States Cut Community Health Center Funding,https://khn.org/news/states-cut-community-health-center-funding/
Why Observing Prostate Cancers Is Gaining Ground On Surgery,https://khn.org/news/why-observing-prostate-cancers-is-gaining-ground-on-surgery-npr/
"My ER Doctor Is Billing Me For What Insurance Didn’t Pay, What Can I Do?",https://khn.org/news/andrews-q-and-a-balance-billing-in-er/
Berwick Calls Republicans ‘The True Rationers’,https://khn.org/news/berwick-calls-republicans-the-true-rationers/
"In Houston, The Doctor Can’t See You Now",https://khn.org/news/in-houston-the-doctor-cant-see-you-now/
"Today’s Headlines – December 8, 2011",https://khn.org/news/todays-headlines-december-8-2011/
"Readmissions Not Just A Medicare Problem, Study Finds",https://khn.org/news/readmissions-not-just-a-medicare-problem-study-finds/
When ‘Critical Access’ Hospitals Are Not So Critical,https://khn.org/news/medicare-critical-access-rural-hospitals/
Health Law May Accelerate Growth In Urgent Care Centers,https://khn.org/news/health-law-urgent-care-centers/
CMS: States’ Health Spending Gap Widens,https://khn.org/news/cms-states-health-spending-gap-widens/
Medicare Offers Extra Enrollment Time For Seniors Who Call Today,https://khn.org/news/medicare-enrollment-extension/
"Today’s Headlines – December 7, 2011",https://khn.org/news/todays-headlines-december-7-2011/
Home Health Advocates Push Remote Monitoring In Medicare,https://khn.org/news/home-health-advocates-push-remote-monitoring-in-medicare/
"Clock Is Ticking for ‘Doc Fix,’ Medicare ‘Extenders’",https://khn.org/news/120611-health-on-the-hill/
Florida Grappling With Questions About Taxes For Indigent Care,https://khn.org/news/florida-hospital-districts/
"Today’s Headlines – December 6, 2011",https://khn.org/news/todays-headlines-december-6-2011/
Bad Grades On New National Health Report Card,https://khn.org/news/bad-grades-on-new-national-health-report-card/
Minnesota Health Exchange Demonstrations Online For Public Review,https://khn.org/news/minnesota-exchange-demos-online/
Some Companies Base Premiums On Employee’s Salary,https://khn.org/news/michelle-andrews-on-premiums-based-on-salary/
What Every Baby Boomer Should Know About Medicare,https://khn.org/news/baby-boomer-medicare/
Tracking The GOP Presidential Candidates’ Health Care Maneuvers,https://khn.org/news/tracking-the-gop-presidential-candidates-health-care-maneuvers/
"Today’s Headlines – December 5, 2011",https://khn.org/news/todays-headlines-december-5-2011/
Houston Poaches Cancer Scientists From Boston,https://khn.org/news/houston-poaches-cancer-scientists-from-boston/
Calif. Hospital Report Cards Likely To Go Away,https://khn.org/news/cal-hospital-compare/
Doing Things Right: Why Three Hospitals Didn’t Harm My Wife,https://khn.org/news/millenson-first-person-patient-safety/
Final Medical Loss Ratio Rule Rebuffs Insurance Agents,https://khn.org/news/final-medical-loss-ratio-rule-rebuffs-insurance-agents/
"Care Management Showing Promise, Group Says",https://khn.org/news/care-management-showing-promise-group-says/
"Today’s Headlines – December 2, 2011",https://khn.org/news/todays-headlines-december-2-2011/
Weighing Berwick’s Top Five Accomplishments At CMS,https://khn.org/news/berwick-five-accomplishments-cms/
Study: Few Healthy Food Choices At Calif. Children’s Hospitals,https://khn.org/news/study-few-healthy-food-choices-at-calif-childrens-hospitals/
Foster Kids More Likely To Be Given Psychotropic Drugs,https://khn.org/news/foster-kids-more-likely-to-be-given-psychotropic-drugs/
Obama Marks World AIDS Day With Funding Increases,https://khn.org/news/obama-marks-world-aids-day-with-funding-increases/
ACOs Are Bursting Out All Over,https://khn.org/news/acos-are-bursting-out-all-over/
"Enrollment Still Growing In Medicare Advantage Plans, GAO Says",https://khn.org/news/gao-medicare-advantage/
"Today’s Headlines – December 1, 2011",https://khn.org/news/todays-headlines-december-1-2011/
Medicare Offers Expanded Coverage To Battle Expanding Waistlines,https://khn.org/news/medicare-offers-expanded-coverage-to-battle-expanding-waistlines/
"Clash Between Hospital, Insurer May Reach Pa. Statehouse",https://khn.org/news/clash-between-hospital-insurer-may-reach-pa-statehouse/
Iowa Hospitals to NYC: Stop Blaming Your Patients,https://khn.org/news/iowa-hospitals-to-nyc-stop-blaming-your-patients/
Hospitals Gear Hiring To Health Law And Industry Changes,https://khn.org/news/hospitals-gear-hiring-to-health-law-and-industry-changes/
"Today’s Headlines – November 30, 2011",https://khn.org/news/todays-headlines-november-30-2011/
Support Of Health Law Rebounds A Bit,https://khn.org/news/support-of-health-law-rebounds-a-bit/
Study: Big Employers Could Dump Sickest Employees On To Exchanges,https://khn.org/news/employers-dump-sickest-employees-public-heath-care/
Unconventional Clinic Providing Safety Net For Women,https://khn.org/news/unconventional-clinic-providing-safety-net-for-women/
More States Taking Federal Funds For Insurance Exchanges,https://khn.org/news/more-states-taking-federal-funds-for-insurance-exchanges/
Q&A: Is It Legal For Insurers To Deny Coverage Because Of A Pregnancy?,https://khn.org/news/andrews-q-and-a-maternity-care/
Study: Florida Leads Nation In Getting More Kids Insured,https://khn.org/news/study-florida-leads-nation-in-getting-more-kids-insured/
Ballot Campaign To Repeal Insurance Mandate Ends In Mass.,https://khn.org/news/ballot-campaign-to-repeal-insurance-mandate-ends-in-mass/
"Today’s Headlines – November 29, 2011",https://khn.org/news/todays-headlines-november-29-2011/
Both Patients And Physicians Can Suffer When Test Results Aren’t Reported,https://khn.org/news/michelle-andrews-on-delivering-test-results/
Colleges Face Challenges With Influx of Military Veterans,https://khn.org/news/colleges-face-challenges-with-influx-of-military-veterans/
2 States Survey Nursing Home Residents To Assess Care,https://khn.org/news/2-states-survey-nursing-home-residents-to-assess-care/
"Treating A Scorpion Sting: $ 100 In Mexico Or $ 12,000 In U.S.",https://khn.org/news/treating-a-scorpion-sting-100-in-mexico-or-12000-in-u-s/
"Today’s Headlines – November 28, 2011",https://khn.org/news/todays-headlines-november-28-2011/
"Q&A: My Daughter Is No Longer A Full-Time Student, Is She Still Covered?",https://khn.org/news/andrews-q-and-a-child-coverage-when-no-longer-full-time-student/
That Other Shopping Spree: Medicare Deadline Looms,https://khn.org/news/that-other-shopping-spree-medicare-deadline-looms/
"Today’s Headlines – November 23, 2011",https://khn.org/news/todays-headlines-november-23-2011/
Tavenner To Replace Berwick At CMS Helm,https://khn.org/news/tavenner/
Report: U.S. Outspends Other Countries On Health Care,https://khn.org/news/report-u-s-outspends-other-countries-on-health-care/
"GOP Candidates Promise Bipartisan Cooperation, Hedge On Solutions For Entitlement Spending",https://khn.org/news/gop-presidential-debate-cnn/
Committed to Randol: One Family’s Long-Term Care Journey,https://khn.org/news/kentucky-caregiver/
"Need For Seniors Programs Is Rising, But Funding Is Not",https://khn.org/news/need-for-seniors-programs-is-rising-but-funding-is-not/
Where ‘Hospital Food’ Takes On A New Meaning,https://khn.org/news/hospital-pantry/
Medical Journal Reaches Out To iPhone Generation,https://khn.org/news/medical-journal-reaches-out-to-iphone-generation/
"Today’s Headlines – Nov. 22, 2011",https://khn.org/news/todays-headlines-nov-22-2011/
N.Y. Malpractice Program May Offer Model For Medical Liability Cases,https://khn.org/news/ny-malpractice-program-judge/
Officials Looking To Cut Federal Spending Eye Medigap Policies,https://khn.org/news/medigap-and-federal-policies/
Health Programs Facing Cutbacks After Super Committee’s Failure,https://khn.org/news/health-programs-face-sharp-automatic-cuts-if-super-committee-deadlocks/
HHS Flags First ‘Unreasonable’ Premium Increase,https://khn.org/news/hhs-flags-first-unreasonable-premium-increase/
Commonwealth Fund President Stepping Down In 2012,https://khn.org/news/commonwealth-fund-president-stepping-down-in-2012/
Health On The Hill:  Why The Super Committee Struck Out And The Impact On The ‘Doc Fix’,https://khn.org/news/health-on-the-hill-super-committee-failure/
Local California Republicans Quietly Embrace Medicaid Expansion,https://khn.org/news/local-california-republicans-quietly-embrace-medicaid-expansion/
"Despite Deep Opposition To Health Law, Ga. Contemplates Exchange",https://khn.org/news/georgia-considers-health-insurance-exchange-despite-opposition-to-health-law/
Health Leaders Prepare For Round Two Of Cuts,https://khn.org/news/health-leaders-prepare-for-round-two-of-cuts/
Puzzling Out How To Help States With Hard-Hit Medicaid Budgets,https://khn.org/news/puzzling-out-how-to-help-states-with-hard-hit-medicaid-budgets/
FDA Pulls Approval Of Avastin For Breast Cancer,https://khn.org/news/fda-pulls-approval-of-avastin-for-breast-cancer/
Legal Questions And Answers That Will Decide The Health Law’s Fate,https://khn.org/news/supreme-court-health-law-chart-2012/
"Today’s Headlines – Nov. 18, 2011",https://khn.org/news/todays-headlines-nov-18-2011/
The Supreme Court And Health Law Politics,https://khn.org/news/the-supreme-court-and-health-law-politics/
Super Committee Urged To Alter Coverage For Some Low-Income Medicare Beneficiaries,https://khn.org/news/super-committee-medicare-medicaid-dual-eligibles/
The Walmart Opportunity: Can Retailers Revamp Primary Care?,https://khn.org/news/walmart-opportunity-can-retailers-revamp-primary-care/
"Today’s Headlines – Nov. 17, 2011",https://khn.org/news/todays-headlines-nov-17-2011/
Health Insurance Premiums Soar In All 50 States,https://khn.org/news/health-insurance-premiums-soar-in-all-50-states/
TV Spots Target Three Republicans On Medicare Cuts,https://khn.org/news/tv-spots-target-three-republicans-on-medicare-cuts/
"In Capitol Hill Speech, Paul Decries ‘Corporate Medicine,’ ‘Government Intervention’",https://khn.org/news/ron-paul-health-care-speech/
Texas Lawsuit Identifies Problems In Medicare Hospice Provisions,https://khn.org/news/texas-hospice-lawsuit/
Ron Paul:  ‘Government Shouldn’t Be Involved’ In Health Care,https://khn.org/news/111611-ron-paul-health-care/
"Today’s Headlines – Nov. 16, 2011",https://khn.org/news/todays-headlines-nov-16-2011/
What To Remember During Health Insurance Open Enrollment Season,https://khn.org/news/michelle-andrews-on-open-enrollment-season/
South Carolina’s Waiting Game On Health Insurance Exchange,https://khn.org/news/south-carolina-federal-health-exchange/
Physicians Push For More Palliative Care Despite Barriers,https://khn.org/news/physicians-push-for-more-palliative-care-despite-barriers/
Drug Shortages Affect More Than Half A Million Cancer Patients,https://khn.org/news/drug-shortages-affect-more-than-half-a-million-cancer-patients/
"Today’s Headlines – Nov. 15, 2011",https://khn.org/news/todays-headlines-nov-15-2011/
Hospitals Offering Complementary Medical Therapies,https://khn.org/news/michelle-andrews-on-hospitals-offering-complementary-medical-therapies/
Montage: Super Committee Advocacy Groups’ Ads,https://khn.org/news/super-committee-wish-list-commericals-montage/
Interest Group Wish List:  A Window Into The Challenge For The Super Committee,https://khn.org/news/wish-list-super-committee-deficit-reduction-interest-groups/
Analysis: Keys To The Supreme Court’s Health Law Review,https://khn.org/news/stuart-taylor-supreme-court-health-law-hearing-analysis/
"Today’s Headlines – Nov. 14, 2011",https://khn.org/news/todays-headlines-nov-14-2011/
Scoreboard:  Tracking Health Law Court Challenges,https://khn.org/news/health-reform-law-court-case-status/
Affluent Seniors Could Take A Hit On Medicare,https://khn.org/news/affluent-seniors-could-take-a-hit-on-medicare/
Targeting Wealthy Medicare Beneficiaries,https://khn.org/news/targeting-wealthy-medicare-beneficiaries-sidebar/
‘Death Is Always Cheaper’,https://khn.org/news/death-is-always-cheaper/
"Today’s Headlines – Nov. 11, 2011",https://khn.org/news/todays-headlines-nov-11-2011/
Do Extra Brain Cells Offer A Clue To Autism?,https://khn.org/news/do-extra-brain-cells-offer-a-clue-to-autism/
Tough Lessons From America’s Health Reform History,https://khn.org/news/remedy-and-reaction-paul-starr-talks-health-reform/
Florida Politics Creating Bumps On Health Information ‘Highway’,https://khn.org/news/florida-politics-creating-bumps-on-health-information-highway/
"Today’s Headlines – Nov. 10, 2011",https://khn.org/news/todays-headlines-nov-10-2011/
States Cut Mental Health Budgets As Demand Increases,https://khn.org/news/states-cut-mental-health-budgets-as-demand-increases/
"GOP Candidates Urge ‘Market Forces’ For Health Care, Complain About Format",https://khn.org/news/republicans-debate-cnbc-michigan/
"Walmart Clarifies, Sort Of",https://khn.org/news/walmart-clarifies-sort-of/
Workforce Shortages To Strain Certain California Communities,https://khn.org/news/workforce-shortages-to-strain-certain-california-communities/
Super Committee Republicans Offer Deal On Tax Revenues That Includes Medicare Changes,https://khn.org/news/110911-health-on-the-hill/
Health On The Hill Transcript: Medicare Changes Part Of Super Committee Republicans Deal On Tax Revenues,https://khn.org/news/health-on-the-hill-transcript-7/
Romney’s Plan Would Fundamentally Change Medicare,https://khn.org/news/romney-plan-would-fundamentally-change-medicare/
Does Herman Cain Want A State Takeover of Medicare?,https://khn.org/news/does-herman-cain-want-a-state-takeover-of-medicare/
Helping Low-Income Veterans Maintain The Best Possible Quality Of Life,https://khn.org/news/different-takes-alex-deluao/
How PARIS Is Helping Veterans In Need,https://khn.org/news/different-takes-bill-allman/
Different Takes: Shifting Vets From Medicaid To The VA Is A Win-Win,https://khn.org/news/different-takes-main-page-3/
"Today’s Headlines – Nov. 9, 2011",https://khn.org/news/todays-headlines-nov-9-2011/
Mixed Verdict:  Ohioans Vote Against Health Law; Miss. ‘Personhood’ Fails,https://khn.org/news/mixed-verdict-ohioans-vote-against-health-law-miss-personhood-fails/
Herman Cain On States’ Role In Medicare,https://khn.org/news/cain-on-medicare-and-the-states/
FAQ On HSAs: The Basics Of Health Savings Accounts,https://khn.org/news/frequently-asked-questions-on-health-savings-accounts/
Walmart Wants To Be Nation’s Biggest Primary Care Provider,https://khn.org/news/walmart-primary-care-medical-services/
Panel Proposes Cures For Health IT Ills,https://khn.org/news/panel-proposes-cures-for-health-it-ills/
Kansas Announces Sweeping Medicaid Restructuring,https://khn.org/news/kansas-medicaid-managed-care-brownback-kancare/
"Grumpiest Hospital Patients Are In New York City, Chicago and Florida",https://khn.org/news/grumpiest-hospital-patients-are-in-new-york-city-chicago-and-florida/
"Today’s Headlines – Nov. 8, 2011",https://khn.org/news/todays-headlines-nov-8-2011/
"Study Finds Potential, Challenges For Bundled Payments",https://khn.org/news/study-finds-potential-challenges-for-bundled-payments/
Chart:  Changes In Popular D.C. Area Medicare Drug Plans For 2012,https://khn.org/news/chart-part-d-costs/
SHIP Programs Can Help Seniors Save Money On A Medicare Drug Plan,https://khn.org/news/jaffe-ship-medicare-part-d-open-enrollment/
Shopping Tips For Medicare Drug Plans,https://khn.org/news/jaffe-sidebar-medicare-drug-plans-shopping-tips/
The ABCs Of Medicare Part D,https://khn.org/news/jaffe-part-d-open-enrollment/
"After Bike Crash In Canada, Columnist Finds No Clear Road To Recovery At Home In NYC",https://khn.org/news/michelle-andrews-on-no-clear-path-to-treatment/
The Accidental (Medical) Tourist,https://khn.org/news/the-accidental-medical-tourist/
Minnesota GOP Wrestles With Health Exchange Questions,https://khn.org/news/minnesota-gop-exchanges/
Table:  Hospital Patient Satisfaction Ratings By Region,https://khn.org/news/patient-satisfaction-table/
"When TLC Doesn’t Satisfy Patients, Elite Hospitals May Pay A Price",https://khn.org/news/patient-ratings-hospital-medicare-reimbursements/
"Today’s Headlines – Nov. 7, 2011",https://khn.org/news/todays-headlines-nov-7-2011/
Few Americans Think Health Is Improving In The U.S.,https://khn.org/news/few-americans-think-health-is-improving-in-the-u-s/
Children’s Health Program Opened To Low-Income State Employees,https://khn.org/news/childrens-health-insurance-program-low-income-state-employees/
Health Investors’ New Calculus: Save Money To Make Money,https://khn.org/news/health-investors-new-calculus-save-money-to-make-money/
Apology For A Death Sparked A Hospital’s Change,https://khn.org/news/apology-for-a-death-sparked-a-hospitals-change/
"Today’s Headlines – Nov. 4, 2011",https://khn.org/news/todays-headlines-nov-4-2011/
Immigrant Populations Growing — In More Ways Than One,https://khn.org/news/immigrant-populations-growing-in-more-ways-than-one/
Advocates: Don’t Scrap Minority Health Training Programs,https://khn.org/news/advocates-dont-scrap-minority-health-training-programs/
"Today’s Headlines – Nov. 3, 2011",https://khn.org/news/todays-headlines-nov-3-2011/
Grading Docs With Electronic Medical Records,https://khn.org/news/oregon-grading-doctors-with-electronic-health-records/
Price (Bill) Is Right For Cain’s Health Fix,https://khn.org/news/price-bill-is-right-for-cains-health-fix/
"In Kansas, Republicans Can’t Agree On Insurance Exchanges",https://khn.org/news/kansas-republicans-cant-agree-on-insurance-exchanges/
Herman Cain On Health Reform:  ‘I Believe In The Free Market System’,https://khn.org/news/110211-herman-cain-health-care/
"Today’s Headlines – Nov. 2, 2011",https://khn.org/news/todays-headlines-nov-2-2011/
Cain On Health Care:  What To Expect From Capitol Hill Speech,https://khn.org/news/cain-on-health-care-what-to-expect-from-capitol-hill-speech/
"Simpson, Bowles Blast Health Care Spending",https://khn.org/news/110111-super-committee-hearing-budget-experts/
Health On The Hill:  Budget Experts Warn Super Committee About Consequences Of Failure,https://khn.org/news/health-on-the-hill-super-committee/
Medicare Cuts Home Health Pay,https://khn.org/news/medicare-cuts-home-health-pay/
More Than 25% Of Medicare Drug Plans Get Poor Ratings,https://khn.org/news/quarter-of-medicare-drug-plans-get-poor-ratings/
"Today’s Headlines – Nov. 1, 2011",https://khn.org/news/todays-headlines-nov-1-2011/
$6.8 Billion Spent Yearly On 12 Unnecessary Tests And Treatments,https://khn.org/news/michelle-andrews-on-unneccesary-tests-and-treatments/
"Minnesota Health Systems Try Partnering, Not Competition, To Boost Their Bottom Lines",https://khn.org/news/minnesota-acos/
Health Expert Urges States To Slow The Move To Medicaid Managed Care,https://khn.org/news/health-expert-urges-states-to-slow-the-move-to-medicaid-managed-care/
States Are Limiting Medicaid Hospital Coverage In Search For Savings,https://khn.org/news/states-are-limiting-medicaid-hospital-coverage-in-search-for-savings/
"Today’s Headlines – Oct. 31, 2011",https://khn.org/news/todays-headlines-oct-31-2011/
Big Insurer Fights Back In Court Against Regulation Of Profit Margin,https://khn.org/news/wellpoint-fights-back-in-court-against-profit-margin-regulation/
Medical Schools Say Magazine’s Ratings Get An Incomplete,https://khn.org/news/medical-schools-say-magazines-ratings-get-an-incomplete/
Doctor-Patient Relationship Has Starring Role In AMA Ad,https://khn.org/news/doctor-patient-relationship-has-starring-role-in-ama-ad/
Looking For The Inventor Of The Individual Mandate,https://khn.org/news/looking-for-the-inventor-of-the-individual-mandate/
"Today’s Headlines – Oct. 28, 2011",https://khn.org/news/todays-headlines-oct-28-2011/
Public Support Of Health Law Drops Sharply,https://khn.org/news/health-reform-poll-obama-kaiser-foundation/
A Tweak To Health Law Would Eliminate Medicaid For Some,https://khn.org/news/a-tweak-to-health-law-would-eliminate-medicaid-for-some/
Managing Asthma With More Than Medicine,https://khn.org/news/asthma-children-medication/
Seniors Get a Break On Medicare Part B Premiums,https://khn.org/news/medicare-premiums/
State Medicaid Spending Skyrockets,https://khn.org/news/state-medicaid-spending-increase/
"Today’s Headlines – Oct. 27, 2011",https://khn.org/news/todays-headlines-oct-27-2011/
Harvard Study Highlights Wide Range Of Medicaid Expansion Estimates,https://khn.org/news/harvard-study-highlights-wide-range-of-medicaid-expansion-estimates/
High-Deductible Health Plans More Common On Employers’ Menus,https://khn.org/news/high-deductible-health-plans-more-common-on-employers-menus/
Super Committee Dems Ready A $400 Billion Medicare Plan,https://khn.org/news/102611-health-on-the-hill/
"Today’s Headlines – Oct. 26, 2011",https://khn.org/news/todays-headlines-oct-26-2011/
"Between A Hygienist And A Dentist, A Hard Sell",https://khn.org/news/kansas-dental-practitioners/
"Groups Thank ‘Obamacare,’ And Not Sarcastically",https://khn.org/news/groups-thank-obamacare-and-not-sarcastically/
"Today’s Headlines – Oct. 25, 2011",https://khn.org/news/todays-headlines-oct-25-2011/
"Premiums, Deductibles And Cost Sharing In Employer Health Plans Keep Rising",https://khn.org/news/michelle-andrews-on-open-season/
Help Wanted: New Research Institute Seeks A Patient Perspective,https://khn.org/news/help-wanted-new-research-institute-seeks-a-patient-perspective/
Defense and Docs: Perfect Together?,https://khn.org/news/defense-and-docs-perfect-together/
Can A Small Business Insurance Marketplace Take Root In Florida?,https://khn.org/news/can-florida-small-business-marketplace-take-root/
"Today’s Headlines – Oct. 24, 2011",https://khn.org/news/todays-headlines-oct-24-2011/
Big-Name Drugs Are Falling Off The ‘Patent Cliff’,https://khn.org/news/big-name-drugs-are-falling-off-the-patent-cliff/
"In Mass., Conflicting Emotions About Controlling Health Care Costs",https://khn.org/news/pollster-robert-blendon-tracks-public-opinion-on-health-costs/
Nixon’s HMOs Hold Lessons For Obama’s ACOs,https://khn.org/news/nixons-hmos-hold-lessons-for-obamas-acos/
Letters To The Editor: Readers’ Thoughts On Children’s Hospitals Series,https://khn.org/news/childrens-hosp-letters-to-the-editor/
"Today’s Headlines – Oct. 21, 2011",https://khn.org/news/todays-headlines-oct-21-2011/
Minnesota Appeals Court Hears Case Challenging Health Law,https://khn.org/news/appeals-court-minnesota-legal-challenge-insurance-mandate/
HHS Releases Final Regulations For ACOs,https://khn.org/news/accountable-care-organization-rules-regulations/
"Message To Seniors: Stay Active, Stay Well",https://khn.org/news/message-to-seniors-stay-active-stay-well/
‘Remedy and Reaction’: Talking The History And Future Of American Health Reform,https://khn.org/news/102111-health-on-the-hill/
"Today’s Headlines – Oct. 20, 2011",https://khn.org/news/todays-headlines-oct-20-2011/
"To Curb Abortions, States Focus On The ‘Supply-Side’",https://khn.org/news/to-curb-abortions-states-focus-on-the-supply-side/
Oregon Wants To Grade Its ACOs,https://khn.org/news/oregon-wants-to-grade-its-acos/
"Today’s Headlines – Oct. 19, 2011",https://khn.org/news/todays-headlines-oct-19-2011/
2 Percent Medicare Cut Nothing To Sneeze At,https://khn.org/news/2-percent-medicare-cut-nothing-to-sneeze-at/
"Testy GOP Presidential Hopefuls Continue Health Reform Attack On Romney, Obama",https://khn.org/news/gop-presidential-candidates-debate-health-reforms-in-las-vegas/
Medical Imaging Advocates Fight Proposals Requiring Advance Authorization,https://khn.org/news/medical-imaging-advocates-fight-proposals-requiring-advance-authorization/
CMS Issues Regs To Reduce Red Tape,https://khn.org/news/cms-issues-regs-to-reduce-red-tape/
"Needs Improvement:  U.S. Health Care Not Getting Better, Report Finds",https://khn.org/news/needs-improvement-u-s-health-care-not-getting-better-report-finds/
"Today’s Headlines – Oct. 18, 2011",https://khn.org/news/todays-headlines-oct-18-2011/
ER Docs Focus On Medical Liability Reforms,https://khn.org/news/er-docs-focus-on-medical-liability-reforms/
Helping Patients Know Their ‘Medical Mind’ Can Ease Uncertainty,https://khn.org/news/michelle-andrews-talks-medical-mind-with-jerome-groopman/
Panel: Obama Administration Left Long-Term Care Puzzle Unsolved,https://khn.org/news/panel-obama-administration-left-long-term-care-puzzle-unsolved/
"AARP, Iowa Hospitals On Air To Defend Medicare, Medicaid",https://khn.org/news/aarp-iowa-hospitals-on-air-to-defend-medicare-medicaid/
"Today’s Headlines – Oct. 17, 2011",https://khn.org/news/todays-headlines-oct-17-2011/
